"","5%","95%"
"HR_CI1vs6_lower",0.895980906061016,1.42250597722302
"HR_CI2vs6_lower",0.915312712307375,1.32549815394025
"HR_CI3vs6_lower",0.93535866980465,1.23519576665252
"HR_CI4vs6_lower",0.956140284202306,1.15113043815285
"HR_CI5vs6_lower",0.977679755516576,1.07286676863389
