"","5%","95%"
"HR_CI1vs6_lower",0.841462655055386,1.30116597871342
"HR_CI2vs6_lower",0.871018961187341,1.2339947906922
"HR_CI3vs6_lower",0.90161370834122,1.17049272280214
"HR_CI4vs6_lower",0.93328339097795,1.1104538697316
"HR_CI5vs6_lower",0.966065786428283,1.05368402239361
