"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0725153562767813,-0.0863598315329378,0.0444094815764445,-23339.8985397978,46711.7458185885,9.40224173512274,-0.968923638380965,0.179041493572092,NA,NA
