"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0708616326512126,-0.15489620699127,-0.554956899300291,-17133.7754244363,34298.0610264346,-274.271622691335,29.2188318769211,-4.43965519440233,-2.21982760290616,-2.21982760180564
