"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0514743739549465,-0.0760278272776757,-0.0475602029635377,-2172.5111611182,4368.40807733662,0.0302642964250335,-0.00985749208086073,-0.123427214769173,NA,NA
