"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0419717174906848,-0.0841786049309663,-0.639925283920069,-17135.0299426056,34300.5700627731,-327.776295278685,34.8256726403522,-5.11940227136055,-2.55970113424388,-2.55970113380753
