"","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI"
"HR_CI1vs0_lower",2.10433003222353,2.73755748545608e-07,13.0388757294902,1.43995637932348,1.46153024377116e-07,12.5045907099865,NA,NA,NA,4.03694370020377,4.47217430527206e-07,121298129.521922,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37733501909463,7.73319548650494e-08,8.67966606868725,NA,1,1,3.89887679558573,3.39961611580022e-07,35971332.7536084,NA,1,1,NA,NA,NA
