"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0403638501517175,-0.0156849976579546,-0.005914767867716,-23344.6796503548,46721.3080397026,-0.323379700091912,-0.039952244025724,-0.0128242480880163,NA,NA
