"","subset","variable","hazard.ratio","X5..CI","X95..CI","SE","z_value","p_value"
"47","race model 7","poorer service","1.4627015175281","0.389564989875452","4.27587005845282","0.99140435422892","1.47538339052963","0.14038306012995"
"48","race model 7","afraid others","1.6295923119481","0.452517577737678","5.908752671753","1.39189670765697","1.17077100835395","0.244227285172352"
"49","race model 9","harassed","4.33204610949849e-08","1.00267868731166e-08","8.30397238700095e-08","1.86257492339012e-08","2.32583723483918","0.0198811121521202"
"50","race model 9","less respect","0.55649172664607","0.16751466093449","1.51927092275431","0.344835781076485","1.6137876554134","0.106407527522461"
"51","race model 9","medical","1.28415178598014","1.0089149311378e-08","31.0316535075437","7.91623813710575","0.162217427487551","0.880507595335416"
"52","race model 9","not clever","0.547998931546297","0.195646300646862","1.34993204560578","0.294460649224214","1.86102602500557","0.0623409047197285"
"53","race model 9","poorer service","0.832671126909796","1.23297295704888e-08","3.11435824868202","0.794479141926605","1.04807172771154","0.298667478381645"
"54","race model 9","afraid others","0.444338591828779","3.80386863029781e-08","1.87492191485748","0.478296397147651","0.929002590190138","0.358752725329599"
"55","race model 13","harassed","1.06645981261962","0.575221041789287","1.74094832595118","0.297379409224973","3.58619251883988","0.00036290002407801"
"56","race model 13","less respect","0.960559745794884","0.677732652233834","1.2453731540314","0.144806250458563","6.63341356297154","9.65401114189099e-11"
"57","race model 13","medical","1.14887475699739","0.689846944121298","1.92947344426869","0.3162312500376","3.63302095179015","0.000304879489243596"
"58","race model 13","not clever","1.09506554860441","0.854280440170419","1.39937163956091","0.139053877395533","7.87511696268302","2.20442365654817e-14"
"59","race model 13","poorer service","1.02907432383321","0.71293536692048","1.30966917879124","0.152228013232337","6.76008509854618","4.3526061594176e-11"
"60","race model 13","afraid others","1.13551886669921","0.795708970471491","1.6574231123839","0.219825036202145","5.16555751026929","3.72203070977174e-07"
"61","race model 14","harassed","0.922556522946493","1.3476791045805e-08","4.29590278384457","1.09589356386933","0.8418304052167","0.407219621750115"
"62","race model 14","less respect","1.03518002297243","0.296755350149831","2.84310661663058","0.649579404714477","1.59361583119687","0.110902826211842"
"63","race model 14","medical","6.14964490692117","1.26926734530098","27.2081175954313","6.61705363523733","0.929363013497866","0.35856010546495"
"64","race model 14","not clever","1.52604181987409","0.576124568933517","3.14389367569903","0.655043139480998","2.32968140248473","0.0196793308903884"
"65","race model 14","poorer service","1.3363970426347","0.347126529334095","3.14051211030924","0.712598362493659","1.87538607015336","0.0603403560979931"
"66","race model 14","afraid others","1.64981075896545","0.340487441601325","4.61894283111274","1.09144270140597","1.51158714684719","0.13076877436766"
"67","race model 16","harassed",NA,NA,NA,NA,NA,NA
"68","race model 16","less respect","1.0093381728596","0.161913045144524","10.6342141973356","2.67150539596711","0.377816258347556","0.718725173082769"
"69","race model 16","medical",NA,NA,NA,NA,NA,NA
"70","race model 16","not clever","0.689373976400528","4.66081022501013e-09","3.2643300075571","0.832737245636809","0.827840930632749","0.415341037324729"
"71","race model 16","poorer service","0.986168972589385","3.82928057517216e-09","11.7791703678123","3.00489039897526","0.328188000775566","0.755695274650262"
"72","race model 16","afraid others",NA,"1.35685641112531e-09","2.00068040613312e-08","4.75763970668518e-09",NA,NA
"73","national origin 4","harassed",NA,NA,NA,NA,NA,NA
"74","national origin 4","less respect","2.79992073047816","2.07682940253793e-07","15063211.1106522","3842655.89557449","7.28642065947871e-07","0.999999477563554"
"75","national origin 4","medical",NA,NA,NA,NA,NA,NA
"76","national origin 4","not clever",NA,"1.8938824988329e-08","24499874.6515986","6249968.02336698",NA,NA
"77","national origin 4","poorer service","3.10863548724904","1.16663706222016e-07","405.606915594282","103.471151907556","0.0300434993709782","0.978321749747017"
"78","national origin 4","afraid others",NA,"6.23420276668805e-07","292366.68486732","74583.3379761981",NA,NA
"79","national origin 7","harassed",NA,"1","1","0",NA,NA
"80","national origin 7","less respect",NA,"1","1","0",NA,NA
"81","national origin 7","medical",NA,"1","1","0",NA,NA
"82","national origin 7","not clever",NA,"1","1","0",NA,NA
"83","national origin 7","poorer service",NA,"1","1","0",NA,NA
"84","national origin 7","afraid others",NA,"1","1","0",NA,NA
"85","national origin 9","harassed",NA,NA,NA,NA,NA,NA
"86","national origin 9","less respect",NA,NA,NA,NA,NA,NA
"87","national origin 9","medical",NA,NA,NA,NA,NA,NA
"88","national origin 9","not clever",NA,NA,NA,NA,NA,NA
"89","national origin 9","poorer service",NA,NA,NA,NA,NA,NA
"90","national origin 9","afraid others",NA,NA,NA,NA,NA,NA
"91","national origin 13","harassed","6.86564846428133e-07","6.55415036065417e-08","8.4268327904384e-06","2.13298247113058e-06","0.321880210325509","0.760416804818868"
"92","national origin 13","less respect","1.45268768261645","1.26517905405241e-07","10.4313945511257","2.6610700062775","0.545903594865802","0.597270396163577"
"93","national origin 13","medical",NA,NA,NA,NA,NA,NA
"94","national origin 13","not clever","1.88488995828885","1.927648239299e-07","19.5899551629614","4.99743749239709","0.377171292518706","0.719203290050005"
"95","national origin 13","poorer service","0.763354529451214","2.02807217792881e-08","12.8795221864871","3.28559238933836","0.232333910903944","0.827754474196018"
"96","national origin 13","afraid others","0.64482609833427","9.58912688111864e-14","17.5397046118412","4.4744144417962","0.144114074975007","0.894071400859003"
"97","national origin 14","harassed",NA,"1","1","0",NA,NA
"98","national origin 14","less respect",NA,"1","1","0",NA,NA
"99","national origin 14","medical",NA,"1","1","0",NA,NA
"100","national origin 14","not clever",NA,"1","1","0",NA,NA
"101","national origin 14","poorer service",NA,"1","1","0",NA,NA
"102","national origin 14","afraid others",NA,"1","1","0",NA,NA
"103","national origin 16","harassed",NA,"1","1","0",NA,NA
"104","national origin 16","less respect",NA,"1","1","0",NA,NA
"105","national origin 16","medical",NA,"1","1","0",NA,NA
"106","national origin 16","not clever",NA,"1","1","0",NA,NA
"107","national origin 16","poorer service",NA,"1","1","0",NA,NA
"108","national origin 16","afraid others",NA,"1","1","0",NA,NA
"109","religion model 4","harassed","2.26614304059518e-08","2.01370406635645e-09","8.66056997964717e-08","2.15795907474784e-08","1.05013253824565","0.297690529813276"
"110","religion model 4","less respect","4.86332113076628","0.338783749374626","27.7265042996118","6.98666340567275","0.696086364603962","0.496257172419019"
"111","religion model 4","medical",NA,"1.22536872428755e-08","3.45068772712961e-07","8.4901807517879e-08",NA,NA
"112","religion model 4","not clever",NA,"3.32200075050861e-08","18.5340765970891","4.72808075608905",NA,NA
"113","religion model 4","poorer service","1.9063776709866","6.96259975722963e-09","8.81364196168344","2.24837804967368","0.847890180774217","0.403730764689978"
"114","religion model 4","afraid others",NA,"1.83859703625355e-09","5.65639382424347e-08","1.39605462260666e-08",NA,NA
"115","religion model 7","harassed","1038197480780.8","22023403676.6174","186062363102013","47459270331208.3","0.0218755466220917","0.984241643538018"
"116","religion model 7","less respect","2.00869625362544e-09","2.85236645311539e-15","7.3925517342504e-05","1.88585503417479e-05","0.000106513820904819","0.999923627787316"
"117","religion model 7","medical",NA,NA,NA,NA,NA,NA
"118","religion model 7","not clever","4582112725.40602","20.1423036165177","61498707012.6183","15688445661.3459","0.292069260672247","0.782782568097522"
"119","religion model 7","poorer service",NA,NA,NA,NA,NA,NA
"120","religion model 7","afraid others","5150342685.76434","259424510.889157","40179213308563.2","10249733133686.8","0.000502485539729537","0.999639677763115"
"121","religion model 9","harassed",NA,NA,NA,NA,NA,NA
"122","religion model 9","less respect","161429505.515264","456923.844480315","8955366928.66342","2284415817.55585","0.0706655523371315","0.948622309886303"
"123","religion model 9","medical",NA,NA,NA,NA,NA,NA
"124","religion model 9","not clever","137983870.057378","153978639.768243","2961084224.07054","716098363.342423","0.192688430976621","0.857612255002505"
"125","religion model 9","poorer service","125285719.600157","61575138.8491167","1590144429.36839","389941145.540631","0.321293920974806","0.760855872473296"
"126","religion model 9","afraid others",NA,NA,NA,NA,NA,NA
"127","religion model 13","harassed","1.31009222885635","0.121340120316335","4.41674577801003","1.09576674941166","1.19559407105551","0.234127334998789"
"128","religion model 13","less respect","1.25277798581094","0.496082148988706","2.36091108905738","0.475721668384866","2.63342636896124","0.00845413647355293"
"129","religion model 13","medical","1.55376160466952","1.17755639272752e-08","10.3589772077259","2.64259622345672","0.587967844227477","0.568140394366474"
"130","religion model 13","not clever","1.94276025625862","0.73316664285003","4.44392504612007","0.94662204165052","2.05230828226992","0.039808124229849"
"131","religion model 13","poorer service","0.857555792668206","0.171901534463525","2.05537990253575","0.480479175528629","1.78479284086498","0.0739136005104003"
"132","religion model 13","afraid others","1.89492711914544","0.633607120883131","5.10754927234559","1.14131177333226","1.66030629265557","0.096598479527004"
"133","religion model 14","harassed","979553450876.192","152996462535.437","79137808408742","20149186720971.1","0.0486150366484362","0.964794489337035"
"134","religion model 14","less respect","2.01610235909418e-09","4.65111245365237e-12","2.36525453419393e-07","6.03369393640151e-08","0.0334140640931578","0.975873464676911"
"135","religion model 14","medical",NA,NA,NA,NA,NA,NA
"136","religion model 14","not clever","4418970049.10064","0.000636119366286099","40383086980.8659","10301807903.282","0.428950926923501","0.681062393886475"
"137","religion model 14","poorer service",NA,NA,NA,NA,NA,NA
"138","religion model 14","afraid others","4743562561.76063","1189615685.56827","5355989516037.49","1366020382742.84","0.00347254156796403","0.997508280839667"
"139","religion model 16","harassed",NA,NA,NA,NA,NA,NA
"140","religion model 16","less respect",NA,NA,NA,NA,NA,NA
"141","religion model 16","medical",NA,NA,NA,NA,NA,NA
"142","religion model 16","not clever",NA,NA,NA,NA,NA,NA
"143","religion model 16","poorer service",NA,NA,NA,NA,NA,NA
"144","religion model 16","afraid others",NA,NA,NA,NA,NA,NA
"145","BMI model 4","harassed","1.65299091793707","0.881564366430143","3.07498079467116","0.559545007204341","2.9541697212096","0.00318717260267467"
"146","BMI model 4","less respect","1.52744716814914","1.14153249151896","2.0221892481458","0.224657335874194","6.79900864223057","3.39843531195653e-11"
"147","BMI model 4","medical",NA,"0.557835736957787","2.35423775068744","0.458265819828993",NA,NA
"148","BMI model 4","not clever",NA,"1.07340865905079","1.88992415744123","0.208294769997561",NA,NA
"149","BMI model 4","poorer service","1.46796023573428","1.01268852664629","2.00227115916599","0.252444549112168","5.81498091718361","1.20287454973765e-08"
"150","BMI model 4","afraid others",NA,"0.366835719627607","1.18114966678241","0.207733149784389",NA,NA
"151","BMI model 7","harassed","0.619248150839142","4.75048407761961e-07","1.91657689746768","0.48892255673961","1.26655672212919","0.206913551862033"
"152","BMI model 7","less respect","0.952693561035911","0.336485551875352","2.18017506210589","0.470328956691464","2.02558985042649","0.0424596168094212"
"153","BMI model 7","medical","1.86520475966634","0.286603632190811","7.22046895958329","1.76884319576339","1.05447716571698","0.295637949019596"
"154","BMI model 7","not clever","1.49343346983245","0.398809322278385","2.96372433229491","0.654315053575644","2.2824378893184","0.0222888345756846"
"155","BMI model 7","poorer service","1.01026687716248","0.293323547990149","2.89521467975118","0.663747737694141","1.52206451305152","0.128085240573311"
"156","BMI model 7","afraid others","1.65399225909623","0.471639208933273","4.97975810318605","1.15003033016652","1.43821620674711","0.150817796432184"
"157","BMI model 9","harassed",NA,"1.51709349366932e-07","1.9189934045679e-06","4.5083776918392e-07",NA,NA
"158","BMI model 9","less respect","0.454203835886495","2.49331826876265e-07","4.54126274749069","1.15848533116298","0.39206697199224","0.708179216056057"
"159","BMI model 9","medical",NA,"1.47468499124644e-07","1.36410228301358e-06","3.10365761196157e-07",NA,NA
"160","BMI model 9","not clever","0.554802771325948","6.42145381169763e-07","12.8038686502242","3.26629285920378","0.169857019943151","0.874774037611695"
"161","BMI model 9","poorer service","7.90106116348443","2.18471596983742","18.8280555388359","4.24574989005063","1.86093419727798","0.0623538742614779"
"162","BMI model 9","afraid others","0.48961356269508","1.88434821584837e-07","9.55322485421487","2.43704710861736","0.200904431007433","0.851428872272381"
"163","BMI model 13","harassed","1.15438856791","0.807504349212607","1.63541448624905","0.211201565570521","5.46581444503802","7.95371191355395e-08"
"164","BMI model 13","less respect","1.42021772290077","1.21287155246363","1.74366280450271","0.135405931642622","10.4885931190161","7.22333927289204e-24"
"165","BMI model 13","medical","1.6104201805673","1.05879677790287","2.14472431118132","0.277022329917972","5.81332263375359","1.21400508007041e-08"
"166","BMI model 13","not clever","1.38044270254575","1.1078680108223","1.58274701140746","0.121142602190092","11.395187800074","9.81887026661119e-28"
"167","BMI model 13","poorer service","1.27261799997624","0.946522828533747","1.52665136843586","0.147991974464825","8.59923657737751","9.17420878281701e-17"
"168","BMI model 13","afraid others","1.24410228712309","0.93406310741934","1.55158047502592","0.157529940715964","7.89756081585963","1.87219210207727e-14"
"169","BMI model 14","harassed","0.613595701749563","5.36465970718855e-07","3.38241548614921","0.862860956551847","0.711117703368577","0.486636538166322"
"170","BMI model 14","less respect","0.887397760455973","0.239713048302244","2.25904748805803","0.515136336672394","1.72264640888713","0.0846168461103122"
"171","BMI model 14","medical","1.73268607805051","0.403122260422691","7.21183579403474","1.73691671775818","0.997564281773322","0.323282236372188"
"172","BMI model 14","not clever","1.4872574422473","0.576957040091116","3.89739176219533","0.847049674006177","1.75580900139329","0.0787570880975849"
"173","BMI model 14","poorer service","0.973807996849182","0.267663928677735","3.20019732492626","0.748095254145032","1.30171658148281","0.194323949599194"
"174","BMI model 14","afraid others","1.61874107364271","0.497690467704944","5.5794576354919","1.29636917545586","1.2486729122308","0.213542577613994"
"175","BMI model 16","harassed",NA,NA,NA,NA,NA,NA
"176","BMI model 16","less respect","1.54572630547153","0.64190326846489","4.6883438150152","1.03225524146692","1.49742645363072","0.134465753038578"
"177","BMI model 16","medical","5.84951288956025","2.81117513162806","10.7107348303732","2.01519380070029","2.90270488502273","0.00374876512673641"
"178","BMI model 16","not clever","2.87146180994653","1.07350718505402","6.06538837512396","1.27343907909947","2.25488745953761","0.0239469677694674"
"179","BMI model 16","poorer service","1.95360957963997","0.483142607605129","5.56431252631235","1.29621681599674","1.50716265637838","0.131915203295328"
"180","BMI model 16","afraid others","3.20145349817721","1.56942549201628","6.70686962428684","1.31057248272208","2.44279010919544","0.0144965369138613"
