"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.109114203860216,-0.0754600205027323,-0.00235804330680122,-17895.9310562215,35822.6287397343,6.09693494772444,-0.77346982085192,-0.0188643464544098,-0.0094321732577593,-0.00943217323673445
