"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0677235496597632,-0.0320228331437834,-0.0294919592249782,-19568.7201646766,39168.7092204951,-12.9701056876434,1.26727571887338,-0.235935673799826,-0.117967836898497,-0.11796783690365
