"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",0.126182219899131,0.0424187074293874,-0.0367477994516772,-19566.4973701735,39164.263631489,-21.9737342135856,2.56690125844657,-0.293982395613418,-0.146991197840003,-0.146991197804089
