"","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI"
"HR_CI1vs0_lower",0.893751355779088,0.704049990802488,1.07402787975676,0.83420748902772,0.676719394637967,1.02483438171669,NA,NA,NA,0.801946884123651,0.56702787486074,1.1237462331443,NA,NA,NA,1.31162107736657,0.460781435461659,3.12644519136989,1.05238220528489,0.28570510455122,2.74804079628173,10.8410597723634,7.81469486020562e-08,56.0029233616951,0.682768789086013,0.19989752059857,1.66203345851558,0.756193441586933,0.177402378772471,1.7535870321399,NA,NA,NA,NA,NA,NA,0.836020447805633,0.633407724941784,1.00907502322383,1.05048213583568,0.245683921474814,3.92249478932689,0.804916119255002,0.618326492986679,1.12366173519653,0.751120413043342,0.289301320384032,2.3044824877099,NA,NA,NA
