"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.284146015618675,-0.0518744861717414,0.195605134611308,-1127.50424221165,2275.71308335359,16.5291386518479,-2.22564811566409,0.655425228268461,NA,NA
