"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0575453855842053,-0.0332930067893573,-0.0406563467621173,-10023.20082413,20075.4324789686,-18.4529634482237,1.87723933720628,-0.325250774096938,-0.162625387033641,-0.162625387035027
