"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0551096742192336,-0.11816568650176,-0.599663878829647,-17129.6112568197,34289.7326912014,-302.347289585083,32.1631889764391,-4.79731103063718,-2.39865551727374,-2.39865551610355
