"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",0.18718657745137,0.086465782499429,0.0458802326057442,-46576.2271224177,93186.7105519446,2.24364680106016,0.0910877361297495,0.113747058789132,-81.4561299017129,-80.1403589422759
