"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0955874904465437,-0.0543628697703457,-0.0372882797403388,-46586.4437766289,93207.1438603671,-1.71258755175203,0.0248735313335799,-0.0988959600617694,61.0269272442542,NA
