"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.135250931881346,-0.1034344607371,-0.0069159023212487,-46604.6407955036,93243.5378981165,4.17354129831258,-0.57568111172658,0.0195029360136934,62.5206636004628,NA
