"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.277535499536806,-0.113185117455752,-0.0543308361340993,-12271.7828069606,24572.8688439316,-3.15243090321913,-0.174958810987764,-0.130322258763666,NA,NA
