"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.173358067400659,0.12728581266362,0.0882674607098474,-215.615994854464,447.261322449857,25.6428983655858,-3.41554804778801,0.706139685678779,0.353069842839179,0.353069842839412
