"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0800764818493167,-0.0467820688596075,-0.0484948011528171,-46600.8746717505,93236.0056506103,-3.03898689006831,0.181033853440661,-0.138314732579566,58.1867217580528,NA
