"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.156856675349696,0.034232813340715,-0.0791004721846433,-15008.2043026349,30046.2528673272,-50.0483408828587,4.8404202024286,-0.632803777477146,-0.316401888792893,-0.316401888792302
