"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.044930333531251,-0.0934062262414996,-0.52424903641343,-17133.0024279041,34296.5150333702,-265.552197367163,28.2370713242541,-4.19399229130744,-2.09699614535328,-2.09699614636455
