"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",0.615149336574576,0.240673284848869,-0.436275956858634,-1106.81831267149,2234.34122427327,-47.1014394387593,5.7409243239013,-1.51251929988565,NA,NA
