"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0445854620263335,-0.0298808380770881,-0.0261322907663228,-13363.7168052013,26757.4113312628,-1.3061572499332,0.0685143761661063,-0.0726395221838489,NA,NA
