"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0696720939430498,-0.00812687003731714,-0.0301907709933398,-13357.7620303567,26745.5017815736,-4.01224547667532,0.243229660784307,-0.0946213369902977,NA,NA
