"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0697688936412276,-0.0383047845410623,-0.0195000267889684,-38793.826707112,77621.4060141604,-6.91423603254458,0.632344085689485,-0.156000214311748,-0.0780001071486932,-0.0780001071604611
