"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.171748529166082,-0.1148175714921,-0.171695832894197,-12260.3214063966,24549.9460428035,-12.057237030092,0.956823199965619,-0.510303685808707,NA,NA
