"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0350930156560955,-0.0864871672639146,0.103168425220001,-10027.5812825486,20084.1933958058,65.0470022192508,-6.81527781948702,0.825347401760006,0.412673700965403,0.412673700910891
