"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.182004331922512,-0.224664295500154,-0.0168485865948944,-2166.25558777725,4355.89693065472,11.5673956138941,-1.23262964299658,0.0364360551652697,NA,NA
