"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",0.128820542586804,0.0321409661606279,0.0310416218782297,-13355.0663390928,26740.1103990456,3.63480968906391,-0.102231396195089,0.0876454089994094,NA,NA
