"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0371340908767879,-0.031199765972556,-0.00406949189252245,-10028.3956301281,20085.8220909648,1.07845920808262,-0.146505645689414,-0.0325559351401796,-0.0162779675313287,-0.0162779675270673
