"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0557642979032493,-3.93606495645016e-05,-0.0138689035876325,-38811.978798947,77657.7101978304,-8.65592863820543,0.776186273112646,-0.11095122870106,-0.0554756145472345,-0.0554756145108764
