"","mat_t1_value","mat_t2_value","mat_t3_value","loglik_value","info_criterion_value","est_value_D1","est_value_D2","est_value_D3","est_value_D4","est_value_D5"
"D1",-0.0621116432322868,-0.0513225884774099,-0.0292840758871763,-38793.4058842937,77620.5643685238,-10.1780898269858,1.02403718795295,-0.23427260709741,-0.117136303600138,-0.117136303572309
