"","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI","hazard ratio","5% CI","95% CI"
"HR_CI1vs0_lower",1.16739430951112,0.94908084719286,1.48823334707758,1.2109651910072,0.912007306819653,1.60608001229789,NA,NA,NA,1.12501599202974,0.76888781194677,1.72315252539017,NA,NA,NA,1.68333375847451,0.851865167656446,5.35027695595224,2.01249027726397,0.63912399712955,5.7792339788412,1.66576469502661,6.72226971268003e-09,260055724.849876,1.12985626245197,0.534287061758211,2.93433093345066,1.42448098496844,0.502712475741564,5.11629572098178,NA,NA,NA,NA,NA,NA,1.1646077423519,0.893488530171418,1.42135983673546,1.93679422439212,0.676201311193941,5.22952179193777,1.07448682115572,0.777570782430664,1.58474056243212,1.38226426007811,0.410775919215569,4.71366001771354,NA,NA,NA
